customer_number,BAKERY,CASHPOINT,CONFECTIONARY,DAIRY,DELI,DISCOUNT_BAKERY,DRINKS,FROZEN,FRUIT_VEG,GROCERY_FOOD,GROCERY_HEALTH_PETS,LOTTERY,MEAT,NEWSPAPERS_MAGAZINES,PRACTICAL_ITEMS,PREPARED_MEALS,SEASONAL_GIFTING,SOFT_DRINKS,TOBACCO,WORLD_FOODS
14239,1.00,0.00,41.30,76.76,0.00,0.00,0.00,2.19,40.50,35.68,11.82,0.00,16.36,0.00,0.00,13.47,5.06,1.90,0.00,0.00
14240,31.18,0.00,216.88,28.51,63.41,0.00,0.00,10.41,130.01,87.81,18.50,0.00,17.09,0.00,4.22,0.00,0.00,14.25,0.00,0.00
14251,16.21,180.00,55.62,115.63,5.58,0.00,75.97,6.97,41.61,46.21,75.67,0.00,16.98,0.00,0.00,15.23,5.10,2.08,2.77,11.09
14253,0.82,90.00,58.76,54.75,21.48,0.00,109.65,0.00,41.60,24.17,36.69,0.00,7.38,0.00,6.80,0.00,17.82,32.42,271.79,0.99
14257,33.37,0.00,207.33,254.98,6.63,0.00,37.29,49.03,71.65,54.58,23.70,0.00,88.67,0.00,0.00,35.18,0.00,21.04,0.00,8.36
14260,25.60,0.00,32.07,57.39,0.00,0.00,0.00,33.76,32.27,154.47,36.40,0.00,12.76,0.00,0.00,11.34,0.00,0.00,0.00,1.19
14279,9.93,0.00,37.33,30.57,0.00,0.00,23.03,46.54,40.37,20.25,18.68,0.00,0.00,0.00,0.00,3.57,0.00,53.52,0.00,0.00
14282,32.93,0.00,96.99,148.62,43.79,0.00,0.00,19.27,650.35,197.41,111.72,0.00,176.28,0.00,0.00,40.18,0.00,2.60,75.76,7.57
14283,7.72,0.00,21.51,61.44,0.00,0.00,0.00,15.88,6.81,139.11,27.45,0.00,36.81,0.00,3.95,0.00,0.00,1.84,0.00,2.32
14297,15.57,0.00,238.93,446.95,0.00,0.00,0.00,52.46,85.68,61.41,156.14,0.00,25.32,1.69,1.94,0.00,0.00,1.61,0.00,0.00
14302,3.61,0.00,13.30,32.32,0.00,0.00,63.08,2.00,10.54,38.10,11.03,10.00,9.36,0.00,0.00,0.00,0.89,1.29,3.36,9.27
14309,12.75,0.00,190.24,84.23,0.00,0.00,0.00,30.96,279.16,108.06,15.55,0.00,0.00,11.86,0.00,0.00,0.00,4.35,0.00,0.00
14326,5.26,5.00,96.12,223.55,0.00,0.00,0.00,22.67,57.28,56.74,28.84,0.00,56.13,1.20,0.00,0.00,5.08,4.15,5.04,10.26
14329,2.10,0.00,2.04,5.99,1.31,0.00,127.18,0.00,0.93,8.96,5.19,8.00,0.00,1.32,0.00,0.00,0.00,0.00,134.46,2.42
14335,26.34,0.00,32.37,60.73,64.41,0.00,0.00,93.89,100.25,268.14,3.78,0.00,30.77,8.44,0.00,0.00,0.00,221.31,0.00,0.00
14343,0.00,0.00,20.78,56.64,0.00,0.00,0.00,5.32,52.95,16.88,29.38,0.00,5.01,8.81,0.00,0.00,0.00,0.00,0.00,8.59
14351,1.40,33.74,1.18,30.51,0.00,0.00,3.73,0.00,1.45,8.95,18.86,0.00,0.00,2.00,0.00,0.00,0.00,0.00,582.52,0.00
14353,17.02,0.00,38.21,63.57,31.67,0.00,28.14,15.84,180.20,100.37,6.05,0.00,30.67,7.95,0.00,0.00,0.84,2.30,0.00,8.28
14361,49.97,0.00,15.24,301.31,0.00,0.00,30.62,0.00,40.55,12.01,4.22,5.00,0.00,12.27,0.00,0.00,8.10,0.00,71.33,9.21
14375,10.95,0.00,28.45,26.81,0.00,0.00,9.36,0.99,13.54,2.34,6.27,0.00,0.00,2.36,4.26,0.00,0.00,3.14,15.02,4.06
14377,0.72,0.00,2.24,18.37,0.00,0.00,19.95,0.00,18.38,65.91,43.22,0.00,24.95,16.56,0.00,0.00,0.00,0.00,0.00,0.00
14381,7.07,0.00,152.46,185.01,0.00,0.00,0.00,23.69,7.31,67.86,42.66,0.00,10.76,44.34,0.00,0.00,0.00,8.52,0.00,0.00
14389,1.86,4.00,5.16,3.52,0.00,0.00,0.00,2.62,0.39,2.83,1.68,131.00,0.00,3.30,0.00,0.00,0.00,6.88,94.32,1.19
14398,15.62,0.00,23.28,72.46,2.18,0.00,10.62,9.57,39.86,37.80,0.00,0.00,1.69,0.99,0.00,0.00,0.00,0.00,0.00,0.00
14407,0.79,0.00,17.29,16.48,0.00,0.00,18.01,1.94,21.38,15.50,14.06,18.00,20.13,2.80,0.00,0.00,1.99,1.17,14.31,7.32
14409,0.00,0.00,62.74,23.06,0.00,0.00,0.00,0.00,35.34,3.07,0.00,0.00,39.17,0.73,0.00,0.00,0.00,0.00,614.91,0.00
14412,7.31,68.00,11.48,0.37,0.00,0.00,0.00,6.55,5.99,1.25,10.55,12.00,16.08,7.08,3.40,0.00,1.18,0.00,7.39,0.00
14427,40.13,0.00,206.02,87.86,0.00,0.00,0.00,35.95,45.66,186.74,119.56,0.00,9.86,3.35,1.90,0.00,4.62,38.77,0.00,1.38
14428,15.07,0.00,40.78,111.92,3.48,0.00,14.52,0.00,203.90,134.09,7.97,0.00,47.55,4.18,0.00,0.00,0.00,0.42,0.00,1.97
14442,21.69,0.00,95.53,47.20,24.94,0.00,0.00,13.64,335.83,83.89,9.13,0.00,2.09,5.29,0.00,0.00,0.00,4.30,0.00,10.07
14444,14.66,0.00,33.35,134.31,41.00,0.00,49.98,0.00,81.58,59.90,10.70,0.00,65.00,4.55,0.00,0.00,0.00,2.31,0.00,0.00
14445,6.80,155.00,1.46,13.59,3.98,0.00,0.00,3.64,4.54,9.53,0.00,4.00,0.00,1.05,0.00,0.00,0.00,0.00,157.52,2.52
14446,16.96,0.00,12.40,70.86,0.00,3.46,19.28,1.27,207.25,102.92,0.55,0.00,0.00,23.27,34.08,0.00,0.00,30.52,0.00,0.00
14459,13.84,10.00,29.39,33.39,0.00,0.00,12.77,1.19,1.66,12.74,15.75,0.00,14.18,12.24,0.00,0.00,7.28,5.05,99.72,0.00
14464,1.14,0.00,35.79,39.82,0.50,0.00,23.48,0.76,58.01,22.10,18.25,5.00,0.00,4.80,7.44,0.00,8.84,0.00,0.00,1.58
14481,6.77,0.00,11.13,54.84,0.00,0.00,10.63,11.49,29.00,59.18,4.56,0.00,8.67,4.99,1.69,0.00,0.00,2.13,501.60,0.00
14495,13.84,0.00,62.45,126.53,0.00,0.00,0.00,0.00,155.15,36.98,9.64,0.00,0.00,2.53,0.00,0.00,0.00,0.00,0.43,0.00
14496,6.47,0.00,19.60,28.82,0.00,0.00,33.80,6.31,30.33,25.16,15.56,0.00,1.19,3.70,0.00,0.00,0.93,2.02,0.00,0.28
14500,10.69,0.00,11.48,176.10,0.00,0.00,0.00,15.55,105.46,80.94,6.93,0.00,0.00,12.00,0.00,0.00,0.00,6.80,0.00,0.00
14503,11.93,50.00,29.22,25.24,6.63,0.00,12.09,1.29,44.95,24.39,26.22,6.00,0.00,25.51,1.92,0.00,17.09,3.45,0.00,6.12
14506,0.00,0.00,51.88,73.73,0.00,0.00,0.00,0.00,5.51,24.82,2.20,0.00,0.00,20.95,0.00,0.00,9.12,1.64,0.00,0.00
14515,19.70,0.00,26.09,41.19,14.22,2.43,0.00,1.10,23.37,5.38,3.98,0.00,14.05,13.08,0.00,0.00,0.00,0.00,0.00,1.88
14528,13.14,130.00,68.42,66.34,10.80,0.00,29.86,9.12,0.95,6.19,12.51,14.00,0.00,23.05,0.00,0.00,4.31,0.84,24.83,0.00
14538,26.05,0.00,13.49,315.53,1.19,0.00,0.00,0.00,145.20,18.86,1.54,65.00,5.95,12.87,0.00,0.00,0.00,6.69,0.00,20.74
14539,5.17,0.00,46.54,32.86,4.26,0.00,0.00,125.24,7.15,281.90,1.75,0.00,0.00,0.78,0.00,0.00,0.00,0.00,3416.91,0.00
14543,67.33,0.00,52.36,127.46,8.71,0.00,13.58,7.92,58.83,73.97,43.65,0.00,0.00,15.24,0.00,0.00,0.84,50.77,165.45,0.50
14545,17.49,0.00,80.00,99.25,18.27,0.00,0.00,38.65,13.73,66.64,5.28,0.00,0.00,1.99,0.00,0.00,0.00,21.17,0.00,0.00
14549,0.99,0.00,16.56,14.75,1.95,0.00,0.00,0.00,22.68,4.52,1.01,2.00,0.00,1.70,0.00,0.00,0.00,1.68,0.74,0.89
14554,5.09,0.00,16.63,7.43,8.61,0.00,0.00,11.21,1.62,7.93,82.13,0.00,0.00,0.97,2.55,0.00,0.00,0.00,2.02,0.99
14555,15.77,0.00,21.27,85.91,0.00,10.60,0.00,2.29,1.88,87.85,17.09,87.00,10.31,14.28,23.06,0.00,1.69,2.72,416.74,0.00
14556,7.11,0.00,26.64,291.11,0.00,0.00,187.74,19.01,22.33,263.93,33.53,0.00,31.46,1.36,20.52,0.00,5.70,0.00,0.00,0.00
14559,19.48,0.00,11.98,4.97,0.00,0.00,1.78,0.00,19.17,7.04,9.60,0.00,3.49,5.85,0.00,0.00,0.00,4.88,219.19,0.00
14566,0.72,0.00,2.26,58.84,3.99,0.00,347.84,1.99,84.58,151.73,42.60,0.00,4.49,3.71,1.27,0.00,10.11,18.25,0.00,0.00
14568,7.85,0.00,103.38,90.60,0.00,1.10,49.36,5.13,0.45,143.68,21.75,0.00,2.69,1.11,0.00,0.00,7.65,0.00,0.00,0.00
14573,26.25,0.00,260.57,507.44,0.00,0.00,26.41,3.54,19.06,234.18,3.16,0.00,1.99,0.00,0.00,0.00,0.00,0.00,0.00,2.70
14575,1.70,0.00,7.10,5.58,8.77,44.03,0.00,0.00,14.17,4.78,2.49,0.00,17.94,0.00,0.00,0.00,0.00,1.10,0.00,4.00
14577,0.00,0.00,89.07,67.13,0.89,0.00,0.00,56.50,187.97,54.56,47.91,0.00,2.23,9.10,0.00,0.00,0.00,103.33,0.00,30.83
14586,0.00,0.00,43.42,22.02,0.96,13.48,0.00,16.49,111.62,41.32,31.60,0.00,0.00,0.99,0.00,0.00,0.00,6.61,0.00,0.90
14595,18.26,0.00,33.60,41.74,19.33,0.00,0.00,0.00,26.51,22.71,8.08,0.00,28.76,0.75,0.00,0.00,0.84,0.00,0.00,0.00
14597,0.00,0.00,15.49,11.73,1.90,0.00,24.57,1.10,7.55,3.87,5.25,2.00,13.64,4.86,0.00,0.00,0.00,6.62,0.00,0.00
14610,4.95,0.00,66.84,27.67,1.10,0.00,0.00,13.55,12.78,7.09,21.90,0.00,8.07,7.53,1.69,0.00,2.99,2.89,0.00,1.39
14612,1.69,125.00,396.51,12.59,2.20,0.00,0.00,5.81,42.64,20.53,6.46,0.00,0.00,3.82,4.24,0.00,0.00,13.96,1052.97,0.00
14613,3.57,0.00,8.02,8.09,1.11,0.00,0.00,0.00,9.20,2.44,4.44,4.00,0.00,0.00,0.00,0.00,0.00,0.00,174.63,4.95
14620,20.30,0.00,75.47,67.37,0.00,0.00,0.00,9.06,15.70,76.12,14.79,50.00,85.40,3.23,0.00,0.00,0.00,107.62,0.00,0.00
14621,16.28,0.00,100.84,143.42,82.09,0.00,2.55,3.73,47.02,35.71,14.63,0.00,26.64,22.45,0.00,0.00,6.80,2.56,0.00,0.00
14633,1.93,0.00,70.12,215.79,0.00,0.00,1.35,7.27,163.71,111.17,14.50,0.00,0.00,1.40,0.00,0.00,0.00,9.84,0.00,0.00
14635,6.15,0.00,8.65,35.56,24.27,0.00,0.00,47.61,36.95,226.03,30.88,0.00,12.23,18.48,3.40,0.00,0.00,9.49,0.00,5.25
14656,0.69,20.00,87.81,5.16,2.45,0.00,3.82,0.00,4.54,3.00,0.00,2.00,12.57,8.60,0.00,0.00,0.00,0.84,4.31,0.00
14663,94.56,10.00,36.19,11.45,0.00,0.00,16.78,0.00,33.89,24.54,12.58,16.00,2.49,8.75,3.64,0.00,11.31,104.29,9.69,0.00
14666,26.43,0.00,55.18,103.01,0.00,0.00,0.00,20.26,222.47,274.61,152.60,0.00,49.93,17.30,0.00,0.00,19.68,30.90,0.00,0.00
14668,0.00,0.00,50.36,42.90,0.00,0.00,0.00,11.80,3.32,28.25,29.85,1.00,3.49,9.94,0.00,0.00,0.00,27.95,115.98,1.49
14670,8.36,0.00,12.03,37.22,0.00,0.00,0.00,6.22,13.58,20.65,11.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.33,0.00
14671,9.65,0.00,109.86,176.60,1.54,0.00,117.77,13.30,89.60,79.67,52.08,0.00,105.56,37.31,12.06,0.00,3.82,0.33,0.00,0.78
14674,0.00,0.00,8.55,6.28,0.00,0.00,0.00,0.00,61.99,2.72,1.15,50.00,10.88,2.55,0.00,0.00,0.00,3.39,74.96,14.85
14678,0.00,0.00,12.78,17.05,0.00,0.00,0.00,0.00,39.32,158.23,13.19,0.00,0.00,0.00,0.00,0.00,0.00,0.93,0.00,0.00
14680,11.90,0.00,22.79,33.12,3.96,0.00,20.33,9.71,18.61,94.60,29.76,4.00,1.96,0.80,0.00,0.00,0.00,12.90,116.25,0.00
14695,12.05,0.00,11.74,80.48,0.00,0.00,72.09,2.46,16.91,51.13,33.57,0.00,9.00,24.95,7.98,0.00,24.89,0.88,58.97,0.00
14700,3.06,603.00,4.92,21.78,0.00,0.00,25.50,2.59,24.13,28.66,3.34,0.00,2.17,10.76,2.51,0.00,0.00,33.88,200.50,1.91
14706,15.97,0.00,25.91,75.78,4.98,0.00,15.30,1.19,18.31,50.00,21.75,0.00,8.00,1.80,13.58,0.00,0.67,0.00,0.00,0.00
14711,1.68,0.00,76.70,60.43,0.00,0.00,0.00,22.26,18.56,175.14,64.08,0.00,55.60,0.00,0.00,0.00,10.20,15.30,213.63,6.93
14713,6.67,0.00,67.31,32.92,7.21,0.00,12.74,18.37,39.46,145.40,24.96,8.00,14.48,7.38,0.00,0.00,0.42,2.75,0.00,0.00
14716,17.65,133.00,55.41,39.10,0.00,0.00,0.00,6.34,7.55,106.74,10.01,0.00,80.93,0.00,0.00,0.00,0.00,12.96,0.00,0.00
14719,13.52,0.00,81.02,86.92,0.00,0.00,30.62,4.49,77.75,138.98,8.99,0.00,21.78,18.36,0.00,0.00,6.34,1.71,338.95,0.00
14723,4.77,0.00,48.42,56.38,0.00,0.00,17.94,3.40,175.03,120.11,16.82,0.00,11.37,1.15,0.00,0.00,0.00,13.57,0.00,2.48
14727,8.13,0.00,27.44,10.64,0.00,0.00,0.00,0.00,36.28,4.49,0.00,0.00,15.92,3.45,0.00,0.00,101.62,2.54,0.00,0.00
14728,1.23,0.00,15.73,19.04,4.56,0.00,2.51,0.00,10.57,90.72,6.58,2.00,10.32,9.75,0.00,0.00,0.00,0.55,1002.39,1.19
14734,6.56,0.00,8.40,30.61,0.00,0.00,0.00,0.00,10.29,17.64,0.00,0.00,0.00,4.10,0.00,0.00,0.00,0.76,410.56,1.19
14737,2.71,0.00,20.19,212.63,0.00,0.00,73.26,35.75,145.73,56.22,128.41,0.00,0.00,2.80,1.95,0.00,0.00,21.34,178.00,0.00
14741,14.22,0.00,33.15,26.79,0.00,0.00,0.00,10.54,11.93,38.73,2.43,0.00,29.33,16.80,0.00,0.00,0.00,0.00,0.00,0.00
14761,18.78,0.00,35.37,38.60,5.68,1.00,0.00,19.38,84.58,37.33,6.48,0.00,0.00,0.40,0.00,0.00,2.55,6.59,0.00,1.91
14768,37.21,0.00,66.03,127.18,8.12,0.00,0.00,9.73,6.73,55.21,11.28,0.00,0.00,4.50,0.00,0.00,0.00,43.54,0.00,0.00
14770,17.32,0.00,124.75,91.01,18.75,0.00,0.00,7.16,110.98,79.87,6.63,0.00,19.30,0.42,0.00,3.84,0.00,3.32,28.50,0.00
14778,15.20,0.00,82.51,44.77,0.00,2.83,0.00,8.57,16.68,24.03,11.81,1.00,2.49,14.50,1.27,3.47,3.38,10.32,0.00,0.89
14780,10.55,0.00,21.15,73.21,0.00,0.00,18.72,0.00,21.77,4.98,2.88,0.00,14.00,1.66,0.00,1.75,0.00,1.29,0.00,0.00
14782,8.41,20.00,6.12,1.38,0.00,0.00,17.32,3.96,3.48,9.53,10.11,31.00,1.59,2.65,0.00,2.59,0.00,0.00,126.17,0.00
14784,11.79,0.00,34.88,26.93,1.72,0.00,37.87,26.53,23.53,17.47,20.12,0.00,48.16,2.10,6.80,13.43,7.64,0.00,0.00,17.39
14790,13.37,0.00,52.49,74.70,18.35,0.00,0.00,26.68,51.79,96.83,68.71,0.00,41.43,1.13,0.00,20.22,1.01,0.00,0.00,14.47
14797,15.06,5.00,137.68,75.28,7.30,0.00,85.91,67.54,40.98,92.48,19.75,4.00,48.07,3.55,0.00,13.58,1.27,0.00,200.55,0.00
14801,7.49,67.00,36.72,82.99,0.00,0.00,0.00,11.44,191.30,24.35,7.67,53.50,15.51,3.30,0.00,4.76,0.00,0.00,0.00,13.69
14805,16.92,0.00,12.82,54.85,0.00,0.00,0.00,7.75,21.12,6.51,0.00,4.00,1.99,4.92,0.00,6.54,0.00,0.00,521.36,0.00
14806,8.40,0.00,52.69,88.21,7.85,0.00,0.00,16.64,62.49,81.47,16.40,0.00,27.97,3.00,0.00,22.17,0.00,0.00,27.80,6.92
14817,0.00,0.00,40.17,75.27,0.00,0.00,64.91,3.53,54.13,61.61,19.12,0.00,80.21,0.00,0.00,12.54,0.00,0.00,9.10,1.18
14819,7.43,0.00,48.84,11.67,0.00,0.00,0.00,13.26,23.68,4.22,2.46,0.00,3.63,1.90,1.95,13.23,0.00,0.00,0.00,4.36
14825,7.32,12.00,2.38,28.02,0.00,0.00,0.00,9.59,9.01,7.57,17.78,15.00,2.66,5.19,0.00,0.00,0.00,0.00,499.14,0.00
14828,4.66,0.00,24.29,99.35,15.54,0.00,7.22,16.96,108.49,39.12,3.27,0.00,19.63,1.85,0.00,13.98,7.16,0.00,0.00,6.34
14834,9.96,0.00,70.40,39.86,0.00,0.00,0.00,21.58,70.18,61.67,33.37,0.00,16.07,2.74,0.00,3.95,47.11,0.00,0.00,1.95
14837,12.83,0.00,85.40,76.43,0.00,0.00,11.04,5.45,96.06,83.70,32.69,0.00,18.25,20.42,0.00,17.82,1.85,0.00,189.28,0.00
14839,5.61,0.00,100.40,18.26,0.00,0.00,0.00,35.93,6.62,39.29,17.91,0.00,0.00,4.34,0.00,3.18,0.00,0.00,33.32,0.00
14846,5.58,1924.68,17.09,26.77,0.00,0.00,17.39,7.24,32.37,38.27,32.99,80.50,0.00,12.80,0.00,1.65,1.27,0.00,14.45,0.00
14848,18.81,131.50,57.60,50.13,0.00,0.00,0.00,0.00,182.27,32.48,9.89,0.00,0.00,6.63,0.00,7.03,0.00,0.00,51.27,0.89
14866,7.37,0.00,30.59,75.29,0.00,0.00,0.00,20.55,82.01,81.36,8.60,0.00,82.71,3.25,0.00,5.96,0.00,0.00,0.00,0.00
14870,5.18,0.00,21.34,57.19,0.00,0.00,0.00,31.96,64.52,80.16,38.92,0.00,31.87,3.15,0.00,26.81,0.00,0.00,14.84,1.34
14871,5.96,0.00,15.38,7.12,2.77,1.09,0.00,9.51,3.71,2.40,16.64,0.00,0.00,4.70,1.27,12.10,5.06,0.00,23.67,1.19
14872,8.32,0.00,38.24,54.61,0.00,6.01,0.00,21.43,5.62,18.25,24.31,0.00,2.00,11.52,4.87,5.00,5.06,0.00,104.96,0.00
14880,36.94,5.00,54.46,100.98,23.57,13.86,0.00,58.49,135.09,118.66,20.90,0.00,126.78,2.54,0.00,50.29,11.68,0.00,0.00,7.08
14881,16.72,0.00,38.31,23.58,0.00,0.00,4.67,19.74,24.46,33.44,30.38,0.00,16.43,5.12,3.47,20.44,11.07,0.00,3.82,0.00
14885,0.35,0.00,5.04,2.19,0.00,0.45,79.79,0.00,2.63,1.46,0.00,0.00,7.23,2.50,17.00,2.56,0.00,0.00,0.00,0.00
14887,24.03,0.00,9.04,52.01,52.57,0.00,65.47,3.98,47.96,28.53,0.00,0.00,54.01,3.74,0.00,12.95,6.95,0.00,0.00,0.99
14891,4.84,0.00,24.76,110.43,3.30,0.00,45.08,12.37,81.29,111.62,58.29,0.00,0.00,3.40,0.00,0.00,1.06,0.00,0.00,0.00
14893,17.21,25.00,67.74,123.39,0.00,0.00,0.00,12.27,31.44,96.28,249.68,4.00,43.55,0.85,0.00,224.05,0.00,0.00,0.00,3.40
14907,8.20,0.00,60.44,43.62,0.00,0.00,0.00,5.67,10.74,109.64,34.89,2.00,0.00,4.50,1.69,0.00,3.40,0.00,8.37,0.00
14909,2.95,10.00,9.49,8.93,0.00,0.00,0.00,0.00,4.11,0.42,6.61,0.00,3.49,3.78,0.00,1.19,0.00,0.00,34.06,0.00
14910,1.32,25.00,1.27,20.60,0.00,0.00,0.00,0.00,2.22,15.08,4.04,4.00,0.00,0.00,0.00,0.00,0.00,0.00,60.67,0.00
14920,5.48,0.00,3.56,6.46,0.00,0.00,11.46,5.24,12.76,2.34,1.52,0.00,0.00,0.65,0.00,27.63,0.00,0.00,0.00,1.49
14922,1.13,0.00,2.67,6.48,0.00,0.00,79.99,0.00,11.23,27.37,10.79,0.00,0.00,2.95,0.00,0.59,0.00,0.00,0.00,0.00
14931,74.50,137.00,16.53,103.21,0.84,0.00,0.00,0.00,3.87,15.53,115.89,9.00,0.00,43.46,0.00,10.54,5.93,0.00,0.00,0.00
14932,22.18,0.00,3.12,137.82,3.86,0.00,24.83,0.00,138.40,65.00,7.17,0.00,156.61,0.00,0.00,11.46,0.00,0.00,0.00,12.88
14951,36.71,0.00,144.46,122.59,2.51,0.00,25.48,91.70,110.92,105.86,29.83,0.00,18.93,2.77,0.00,15.33,0.00,0.00,0.00,5.94
14962,13.35,0.00,37.47,18.08,5.88,0.00,0.00,17.84,35.66,50.55,14.16,0.00,18.12,9.72,1.51,7.57,0.84,0.00,0.00,1.60
14963,0.00,15.00,48.84,19.07,0.00,0.00,0.00,11.59,10.83,11.13,60.69,0.00,0.00,1.86,0.00,2.23,0.00,0.00,133.51,0.00
14967,10.84,0.00,67.06,69.13,0.00,0.00,199.82,22.30,87.55,152.63,27.20,0.00,35.20,31.24,0.00,8.55,0.00,0.00,695.98,0.00
14974,13.60,0.00,2.62,36.26,21.19,0.00,88.31,0.00,6.88,7.59,6.28,44.00,0.00,0.76,8.05,1.38,0.00,0.00,14.58,1.38
14976,16.17,65.00,151.24,30.42,2.05,0.00,0.00,0.00,31.99,52.07,5.64,0.00,10.99,26.05,0.00,8.20,0.00,0.00,82.56,2.10
14979,6.79,20.00,15.09,8.03,0.00,0.00,0.00,24.33,25.91,2.88,24.37,0.00,11.21,4.05,0.00,20.80,0.00,0.00,0.00,6.41
14982,3.56,0.00,29.60,10.64,0.00,0.00,0.00,15.60,35.38,51.84,19.83,0.00,34.81,0.40,0.00,2.23,0.00,0.00,0.00,11.79
14984,7.81,0.00,10.18,27.34,0.00,7.96,11.05,0.00,2.47,8.06,1.61,3.00,104.54,6.74,0.00,1.79,0.00,0.00,0.00,0.00
14995,23.69,0.00,49.98,95.80,6.49,0.00,48.54,79.18,28.50,75.63,5.41,0.00,0.00,17.49,3.82,73.49,2.89,0.00,0.00,16.79
14998,1.20,0.00,3.71,26.11,11.65,0.00,104.50,0.00,35.38,23.43,0.00,0.00,2.24,0.42,0.00,1.39,0.00,0.00,0.00,0.89
14999,15.54,0.00,73.07,21.43,10.28,0.00,199.02,23.61,181.91,49.53,2.11,0.00,17.91,2.80,0.00,2.09,0.00,0.00,0.00,3.17
15003,22.10,45.00,26.24,105.46,0.00,0.00,3.40,19.13,96.32,34.88,15.95,0.00,15.58,4.73,0.00,0.00,0.00,0.00,0.00,11.34
15016,1.09,107.00,1.71,4.72,0.00,0.00,0.00,0.79,5.93,3.83,2.34,8.00,0.00,1.68,0.00,3.50,0.00,0.00,0.00,0.00
15018,16.15,0.00,41.13,21.39,0.79,0.00,0.00,14.53,23.85,28.99,14.92,0.00,14.40,5.70,0.00,4.46,0.00,0.00,39.81,1.99
15019,5.18,0.00,3.61,10.40,0.00,205.60,0.00,4.38,34.63,0.32,3.90,4.00,4.99,0.70,2.55,5.98,0.00,0.00,42.71,0.00
15022,10.79,673.00,1.06,7.28,0.00,0.00,0.00,1.45,29.78,342.27,5.42,0.00,24.95,0.00,0.00,7.88,0.00,0.00,0.00,0.00
15024,6.08,0.00,79.98,87.92,0.00,0.00,0.00,3.54,135.84,117.40,87.05,0.00,32.96,18.80,0.00,51.50,0.00,0.00,0.00,0.59
15035,6.12,99.14,10.24,22.67,0.00,0.00,9.36,7.89,5.22,21.33,0.00,28.00,13.06,2.25,0.00,2.38,0.00,0.00,37.11,10.42
15059,10.44,0.00,10.28,12.71,2.30,0.00,436.67,0.00,29.46,38.57,2.20,0.00,0.00,15.30,0.00,0.00,0.84,0.00,0.00,0.00
15068,16.54,0.00,24.95,67.60,18.18,0.00,0.00,7.14,25.79,44.91,16.86,0.00,9.24,4.56,0.00,14.26,0.84,0.00,318.14,1.43
15070,6.62,0.00,70.80,211.41,7.81,0.00,0.00,5.04,125.37,81.33,7.74,0.00,25.25,10.53,0.00,9.38,2.09,0.00,0.00,3.52
15076,3.72,0.00,5.92,23.14,4.52,4.66,0.00,6.96,3.69,19.96,41.61,0.00,1.99,1.90,0.00,1.73,1.01,0.00,289.27,0.19
15091,0.83,10.00,10.34,12.75,0.00,0.00,0.00,10.59,3.21,8.60,12.94,0.00,5.58,2.35,0.00,3.99,0.00,0.00,26.27,0.00
15114,45.29,0.00,41.31,235.17,0.00,0.00,0.00,11.32,129.98,223.30,29.98,367.50,11.85,25.30,0.00,4.64,0.00,0.00,0.00,0.67
15118,9.66,0.00,27.55,90.51,0.00,0.00,0.00,12.08,65.05,58.46,28.05,0.00,22.54,7.71,0.00,2.08,27.96,0.00,0.00,12.76
15125,0.67,0.00,11.64,33.70,0.74,0.00,0.00,31.67,3.67,53.96,28.61,1.50,2.33,2.25,0.00,4.58,0.00,0.00,0.00,0.00
15135,6.91,0.00,80.16,107.23,4.93,0.00,622.42,3.37,196.24,105.90,12.03,0.00,112.45,15.40,2.12,3.08,2.95,0.00,0.77,7.51
15142,2.79,0.00,43.27,63.94,41.54,0.00,46.32,18.97,128.59,53.22,10.25,0.00,14.96,10.30,0.00,33.42,0.00,0.00,0.00,0.00
15144,14.08,0.00,14.28,106.96,0.00,0.00,74.76,0.00,147.51,91.59,7.72,0.00,29.66,0.85,0.00,4.08,5.09,0.00,0.00,0.00
15145,17.48,0.00,25.63,55.20,0.00,0.00,4.84,7.27,38.50,56.93,19.02,0.00,8.77,2.40,0.00,5.76,2.29,0.00,91.10,8.11
15150,33.75,0.00,114.40,139.83,1.04,0.00,5.10,36.65,422.73,416.24,158.00,0.00,69.48,23.15,4.26,50.51,34.86,0.00,0.00,16.03
15160,9.92,0.00,71.37,82.52,0.00,0.00,0.00,37.92,27.19,18.45,2.66,0.00,0.00,1.75,0.00,23.80,0.00,0.00,0.00,0.00
15167,5.17,0.00,20.57,31.82,6.78,0.00,12.75,0.00,61.50,46.79,22.87,0.00,17.76,4.26,3.40,23.48,3.40,0.00,27.51,5.45
15177,1.84,0.00,1.31,22.61,7.91,0.00,277.01,0.00,8.18,44.83,0.00,0.00,4.49,7.84,0.00,3.14,0.00,0.00,30.05,0.97
15191,31.88,0.00,19.50,313.40,19.64,0.00,0.00,40.72,33.02,40.56,0.00,0.00,0.00,2.80,0.00,0.00,0.00,0.00,328.26,0.00
15196,9.45,40.00,19.23,21.81,1.10,0.00,0.00,1.75,30.46,8.10,1.35,0.00,0.00,0.45,3.40,1.58,0.00,0.00,0.00,0.00
15197,7.50,0.00,33.75,45.39,13.26,0.00,0.00,29.35,26.82,121.56,25.33,0.00,23.03,0.40,0.00,1.10,0.00,0.00,0.00,0.00
15203,18.63,0.00,79.86,121.62,2.10,0.00,15.28,6.00,23.36,93.07,17.66,0.00,31.57,18.22,0.40,15.46,0.00,0.00,59.19,13.09
